anime_id,name,genre,rating
14075,zetsuen no tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",8.17
4772,aria the origination: sono choppiri himitsu no basho ni...,"Comedy, Shounen, Slice of Life",8.16
781,detective conan movie 03: the last wizard of the century,"Adventure, Comedy, Mystery, Police, Shounen",8.16
1363,detective conan movie 04: captured in her eyes,"Adventure, Comedy, Mystery, Police, Shounen",8.16
223,dragon ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",8.16
2004,hanada shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",8.16
25649,junjou romantica 3,"Comedy, Drama, Romance, Shounen Ai",8.16
153,juuni kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",8.16
5029,major movie: yuujou no winning shot,"Action, Shounen, Sports",8.16
302,mirai shounen conan,"Adventure, Drama, Sci-Fi",8.16
8740,one piece film: strong world episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",8.16
5682,phantom: requiem for the phantom,"Action, Drama, Seinen, Thriller",8.16
21647,tamako love story,"Comedy, Romance, Slice of Life",8.16
16049,toaru kagaku no railgun s,"Action, Sci-Fi, Super Power",8.16
1065,touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",8.16
18179,yowamushi pedal,"Comedy, Drama, Shounen, Sports",8.16
47,akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",8.15
4901,black lagoon: robertas blood trail,"Action, Seinen",8.15
23199,durarara!!x2 shou,"Action, Mystery, Supernatural",8.15
32122,gintama: jump festa 2015 special,"Action, Comedy, Historical, Parody, Samurai, Shounen",8.15
30415,high☆speed!: free! starting days,"School, Slice of Life, Sports",8.15
851,kyou kara ore wa!!,"Comedy, Shounen",8.15
10049,nurarihyon no mago: sennen makyou,"Action, Demons, Shounen, Supernatural",8.15
1943,paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",8.15
4053,prince of tennis: the national tournament finals,"Comedy, School, Shounen, Sports",8.15
846,school rumble ni gakki,"Comedy, Romance, School, Shounen",8.15
9926,sekaiichi hatsukoi,"Comedy, Drama, Romance, Shounen Ai",8.15
31173,akagami no shirayuki-hime 2nd season,"Drama, Fantasy, Romance, Shoujo",8.14
4059,"clannad: mou hitotsu no sekai, tomoyo-hen","Drama, Romance, School, Slice of Life",8.14
589,ginga nagareboshi gin,"Action, Adventure, Drama, Shounen",8.14
15059,initial d fifth stage,"Action, Cars, Drama, Seinen, Sports",8.14
7791,k-on!!,"Comedy, Music, School, Slice of Life",8.14
17265,log horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",8.14
20815,sekaiichi hatsukoi: valentine-hen,"Comedy, Romance, Shounen Ai",8.14
535,slayers next,"Adventure, Comedy, Demons, Fantasy, Magic",8.14
2563,aria the ova: arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",8.13
9963,detective conan movie 15: quarter of silence,"Adventure, Comedy, Mystery, Police, Shounen",8.13
32551,digimon adventure tri. 3: kokuhaku,"Action, Adventure, Comedy, Drama",8.13
2951,gintama: nanigoto mo saiyo ga kanjin nano de tasho senobisuru kurai ga choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",8.13
2762,igano kabamaru,"Adventure, Comedy, Romance, Shounen",8.13
14713,kamisama hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",8.13
14807,kara no kyoukai: mirai fukuin,"Drama, Mystery, Seinen, Supernatural",8.13
81,mobile suit gundam: the 08th ms team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",8.13
9204,omae umasou da na,"Action, Adventure, Fantasy, Kids",8.13
31098,ushio to tora (tv) 2nd season,"Comedy, Demons, Shounen, Supernatural",8.13
1023,wolfs rain ova,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",8.13
33253,ajin 2nd season,"Action, Horror, Mystery, Seinen, Supernatural",8.12
24921,aoki hagane no arpeggio: ars nova cadenza,"Action, Sci-Fi, Seinen",8.12
1471,city hunter 2,"Action, Comedy, Mystery, Shounen",8.12
27831,durarara!!x2 ten,"Action, Mystery, Supernatural",8.12
2924,ef: a tale of memories.,"Drama, Mystery, Romance",8.12
4672,ghost in the shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",8.12
2448,ghost in the shell: stand alone complex 2nd gig - individual eleven,"Action, Mecha, Sci-Fi",8.12
3907,ginga sengoku gunyuuden rai,"Adventure, Romance, Sci-Fi, Shounen, Space",8.12
186,initial d second stage,"Action, Cars, Drama, Seinen, Sports",8.12
10080,kami nomi zo shiru sekai ii,"Comedy, Harem, Romance, Shounen, Supernatural",8.12
30885,noragami aragoto ova,"Action, Adventure, Shounen",8.12
21469,stand by me doraemon,"Comedy, Kids, Sci-Fi, Shounen",8.12
9941,tiger and bunny,"Action, Comedy, Mystery, Super Power",8.12
14813,yahari ore no seishun love comedy wa machigatteiru.,"Comedy, Drama, Romance, School",8.12
6421,fullmetal alchemist: brotherhood specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",8.11
21855,hanamonogatari,"Comedy, Mystery, Supernatural",8.11
11739,kimi to boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",8.11
2159,ookiku furikabutte,"Comedy, Sports",8.11
28297,ore monogatari!!,"Comedy, Romance, Shoujo",8.11
29831,tamayura: sotsugyou shashin part 4 - ashita,"Comedy, Drama, Slice of Life",8.1
2154,tekkon kinkreet,"Action, Adventure, Psychological, Supernatural",8.11
6505,there she is!!,"Comedy, Romance",8.11
861,xxxholic,"Comedy, Drama, Mystery, Psychological, Supernatural",8.11
1689,byousoku 5 centimeter,"Drama, Romance, Slice of Life",8.1
34103,danganronpa 3: the end of kibougamine gakuen - kibou-hen,"Action, Horror, Mystery, Psychological",8.1
3665,ginga eiyuu densetsu gaiden: rasen meikyuu,"Drama, Military, Sci-Fi, Space",8.1
9996,hyouge mono,"Historical, Samurai, Seinen",8.1
7711,karigurashi no arrietty,Fantasy,8.1
77,mahou shoujo lyrical nanoha as,"Action, Comedy, Drama, Magic, Super Power",8.1
401,rurouni kenshin: meiji kenkaku romantan - seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",8.1
32093,tanaka-kun wa itsumo kedaruge,"Comedy, School, Slice of Life",8.1
12113,berserk: ougon jidai-hen ii - doldrey kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",8.09
7338,darker than black: kuro no keiyakusha gaiden,"Action, Mystery, Sci-Fi, Super Power",8.09
32613,elsword: el lady,"Action, Fantasy",8.11
3014,ginga eiyuu densetsu: waga yuku wa hoshi no taikai,"Action, Historical, Military, Sci-Fi, Space",8.09
645,hikaru no go: journey to the north star cup,"Game, Shounen",8.09
11135,hybrid child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",8.09
5781,isekai no seikishi monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",8.09
13767,junjou romantica ova,"Comedy, Drama, Romance, Shounen Ai",8.09
5678,kobato.,"Comedy, Drama, Fantasy",8.09
6774,kuuchuu buranko,"Comedy, Drama, Psychological, Seinen",8.09
1089,macross: do you remember love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",8.09
25161,one piece 3d2y: ace no shi wo koete! luffy nakama tono chikai,"Adventure, Comedy, Fantasy, Shounen",8.09
995,prince of tennis: the national tournament,"Action, Comedy, Shounen, Sports",8.09
2752,prince of tennis: the national tournament semifinals,"Action, Comedy, Sports",8.09
15,eyeshield 21,"Action, Comedy, Shounen, Sports",8.08
122,full moon wo sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",8.08
29095,grisaia no rakuen,"Drama, Harem, Psychological, Romance",8.08
1594,jigoku shoujo futakomori,"Horror, Mystery, Psychological, Supernatural",8.08
3092,junjou romantica,"Comedy, Drama, Romance, Shounen Ai",8.08
10721,mawaru penguindrum,"Comedy, Drama, Mystery, Psychological",8.08
16395,sket dance ova,"Comedy, School, Shounen",8.08
3588,soul eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",8.08
4106,trigun: badlands rumble,"Action, Comedy, Sci-Fi",8.08
387,haibane renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",8.07
16916,kuroko no basket: tip off,"Comedy, School, Shounen, Sports",8.07
1088,macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",8.07
10620,mirai nikki (tv),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",8.07
2143,saiyuuki reload: burial,"Action, Adventure, Drama, Fantasy, Shoujo",8.07
6582,tentai senshi sunred 2nd season,"Comedy, Parody, Seinen, Super Power",8.07
2158,terra e... (tv),"Action, Drama, Military, Sci-Fi, Space",8.07
22319,tokyo ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",8.07
11113,usagi drop specials,"Josei, Slice of Life",8.07
6586,yume-iro pâtissière,"Kids, School, Shoujo",8.07
66,azumanga daioh,"Comedy, School, Slice of Life",8.06
8142,colorful (movie),"Drama, Slice of Life, Supernatural",8.06
6438,detective conan ova 09: the stranger in 10 years...,"Adventure, Comedy, Mystery, Police, Shounen",8.06
33032,drifters: special edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",8.06
227,flcl,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",8.06
73,full metal panic! the second raid,"Action, Mecha, Military",8.06
4898,kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",8.06
19111,love live! school idol project 2nd season,"Music, School, Slice of Life",8.06
7222,macross f movie 2: sayonara no tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",8.06
22097,magi: sinbad no bouken,"Action, Adventure, Fantasy, Magic, Shounen",8.06
15689,nekomonogatari: kuro,"Comedy, Romance, Supernatural",8.06
957,saiunkoku monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",8.06
24,school rumble,"Comedy, Romance, School, Shounen",8.06
33286,strike the blood ii,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",8.05
849,suzumiya haruhi no yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",8.06
2623,flanders no inu (movie),"Drama, Historical",8.05
268,golden boy,"Adventure, Comedy, Ecchi",8.05
29093,grisaia no meikyuu: caprice no mayu 0,Drama,8.05
427,kaleido star,"Comedy, Drama, Fantasy, Shoujo",8.05
4280,kara no kyoukai 4: garan no dou,"Action, Mystery, Supernatural, Thriller",8.05
18429,lupin iii vs. detective conan: the movie,"Action, Comedy, Mystery, Shounen",8.05
17549,non non biyori,"Comedy, School, Seinen, Slice of Life",8.05
26123,seitokai yakuindomo* ova,"Comedy, School, Shounen, Slice of Life",8.05
28,yakitate!! japan,"Comedy, Shounen",8.05
9513,beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",8.04
14353,death billiards,"Drama, Game, Mystery, Psychological, Thriller",8.04
8408,durarara!! specials,"Action, Comedy, Supernatural",8.04
13331,jormungand: perfect order,"Action, Adventure, Seinen",8.04
4985,mahou shoujo lyrical nanoha: the movie 1st,"Action, Comedy, Drama, Magic, Super Power",8.04
29803,overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",8.04
22,prince of tennis,"Action, Comedy, School, Shounen, Sports",8.04
2618,takarajima,"Adventure, Drama, Historical, Mystery",8.04
793,xxxholic movie: manatsu no yoru no yume,"Comedy, Drama, Mystery, Psychological, Supernatural",8.04
30279,yuru yuri san☆hai!,"Comedy, School, Shoujo Ai, Slice of Life",8.04
28755,boruto: naruto the movie,"Action, Comedy, Martial Arts, Shounen, Super Power",8.03
10029,coquelicot-zaka kara,"Historical, Romance, School, Shoujo",8.03
2035,eikoku koi monogatari emma: molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",8.03
790,ergo proxy,"Mystery, Psychological, Sci-Fi",8.03
9289,hanasaku iroha,"Comedy, Drama, Seinen, Slice of Life",8.03
15809,hataraku maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",8.03
27989,hibike! euphonium,"Drama, Music, School",8.03
5630,higashi no eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",8.03
2829,ie naki ko remi,"Adventure, Drama, Historical, Slice of Life",8.03
30831,kono subarashii sekai ni shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",8.03
416,kurenai no buta,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",8.03
85,mobile suit zeta gundam,"Drama, Mecha, Military, Sci-Fi, Space",8.03
30240,prison school,"Comedy, Ecchi, Romance, School, Seinen",8.03
1254,saint seiya,"Adventure, Fantasy, Sci-Fi, Shounen",8.03
2605,sayonara zetsubou sensei,"Comedy, Parody, School",8.03
4163,seto no hanayome ova,"Comedy, Parody, Romance, School",8.03
3228,zoku sayonara zetsubou sensei,"Comedy, Parody, School",8.03
1485,akachan to boku,"Comedy, Drama, Shoujo",8.02
6351,"clannad: after story - mou hitotsu no sekai, kyou-hen","Drama, Romance, School",8.02
13119,hakuouki movie 2: shikon soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",8.03
3782,kara no kyoukai 2: satsujin kousatsu (zen),"Action, Mystery, Romance, Supernatural, Thriller",8.02
3572,macross f,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",8.02
8310,magic kaito,"Adventure, Comedy, Romance, Shounen",8.02
114,sakigake!! cromartie koukou,"Comedy, School, Shounen",8.02
11813,shijou saikyou no deshi kenichi ova,"Action, Comedy, Martial Arts, School, Shounen",8.02
658,touhai densetsu akagi: yami ni maiorita tensai,"Game, Psychological, Seinen, Thriller",8.02
10012,carnival phantasm,"Comedy, Parody, Supernatural",8.01
32370,d.gray-man hallow,"Action, Demons, Shounen, Super Power",8.01
22961,date a live: encore ova,"Romance, Slice of Life",8.01
22777,dragon ball kai (2014),"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",8.01
29787,gochuumon wa usagi desu ka??,"Comedy, Slice of Life",8.01
7062,hidamari sketch x ☆☆☆,"Comedy, School, Slice of Life",8.01
11887,kokoro connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",8.01
9088,saiyuuki gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",8.01
12815,shirokuma cafe,"Comedy, Josei, Slice of Life",8.01
12017,tiger and bunny movie 2: the rising,"Action, Comedy, Mystery, Super Power",8.01
6377,zan sayonara zetsubou sensei,"Comedy, Parody, School",8.01
1470,city hunter,"Action, Comedy, Mystery, Shounen",8.0
780,detective conan movie 02: the fourteenth target,"Adventure, Comedy, Mystery, Police, Shounen",8.0
27633,gekkan shoujo nozaki-kun specials,"Comedy, Romance, School",8.0
2321,giant robo the animation: chikyuu ga seishi suru hi,"Action, Mecha, Sci-Fi, Shounen, Super Power",8.0
17273,hetalia: the beautiful world specials,"Comedy, Historical, Parody",8.0
429,kaleido star: legend of phoenix - layla hamilton monogatari,"Comedy, Drama, Shoujo",8.0
18661,kamisama hajimemashita ova,"Comedy, Demons, Fantasy, Shoujo, Supernatural",8.0
14349,little witch academia,"Adventure, Comedy, Fantasy, Magic, School",8.0
1729,maria-sama ga miteru 3rd,"Drama, School, Shoujo Ai, Slice of Life",8.0
31973,mobile suit gundam thunderbolt,"Action, Drama, Mecha, Military, Sci-Fi, Space",8.0
17949,the everlasting guilty crown,Music,8.0
996,bishoujo senshi sailor moon: sailor stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",7.99
9465,break blade 4: sanka no chi,"Action, Fantasy, Mecha, Military, Shounen",7.99
14175,hanasaku iroha: home sweet home,"Comedy, Drama, Slice of Life",7.99
11239,hidamari sketch x honeycomb,"Comedy, School, Slice of Life",7.99
967,hokuto no ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",7.99
1695,les misérables: shoujo cosette,"Drama, Historical, Shoujo, Slice of Life",7.99
339,serial experiments lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",7.99
7724,shiki,"Mystery, Supernatural, Thriller, Vampire",7.99
2753,ushiro no shoumen daare,"Drama, Historical",7.99
8516,baka to test to shoukanjuu ni!,"Comedy, Romance, School, Super Power",7.98
779,detective conan movie 01: the timed skyscraper,"Adventure, Comedy, Mystery, Police, Shounen",7.98
1366,detective conan movie 07: crossroad in the ancient capital,"Adventure, Comedy, Mystery, Police, Shounen",7.98
19319,gundam build fighters,"Action, Mecha, Sci-Fi",7.98
15195,hetalia: the beautiful world,"Comedy, Historical, Parody",7.98
187,initial d third stage,"Action, Cars, Drama, Seinen, Sports",7.98
30311,kuroko no basket 3rd season ng-shuu,"Comedy, Sports",7.98
597,neko no ongaeshi,"Adventure, Drama, Fantasy",7.98
400,seihou bukyou outlaw star,"Action, Adventure, Comedy, Sci-Fi, Space",7.98
18245,white album 2,"Drama, Music, Romance, Slice of Life",7.98
10521,working!!,"Comedy, Slice of Life",7.98
28907,"gate: jieitai kanochi nite, kaku tatakaeri","Action, Adventure, Fantasy, Military",7.97
31637,"gate: jieitai kanochi nite, kaku tatakaeri 2nd season","Action, Adventure, Fantasy, Military",7.97
1571,ghost hunt,"Comedy, Horror, Mystery, Shoujo, Supernatural",7.97
267,gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",7.97
253,jungle wa itsumo hare nochi guu,"Comedy, School, Slice of Life",7.97
22673,kuroko no basket 2nd season ng-shuu,"Comedy, Sports",7.97
4080,kyou kara maou! 3rd series,"Adventure, Comedy, Fantasy, Romance, Shoujo",7.97
27947,lupin iii (2015),"Action, Adventure, Comedy, Shounen",7.97
12917,madang-eul naon amtalg,"Adventure, Drama, Fantasy, Kids",7.97
3750,maria-sama ga miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",7.97
569,musekinin kanchou tylor,"Comedy, Military, Parody, Sci-Fi, Space",7.97
6007,ookami to koushinryou ii: ookami to kohakuiro no yuuutsu,"Fantasy, Historical, Romance",7.97
1253,saint seiya: meiou hades meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",7.97
15771,saint☆oniisan (movie),"Comedy, Seinen, Slice of Life",7.97
397,seikai no senki ii,"Action, Military, Romance, Sci-Fi, Space",7.97
949,top wo nerae! gunbuster,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",7.97
11001,toshokan sensou: kakumei no tsubasa,"Action, Comedy, Military, Romance",7.96
17909,uchouten kazoku,"Comedy, Drama, Fantasy, Slice of Life",7.96
21185,baby steps,"Romance, School, Shounen, Sports",7.96
9724,break blade 5: shisen no hate,"Action, Mecha, Military, Shounen",7.96
6768,code geass: hangyaku no lelouch r2 special edition zero requiem,"Action, Mecha, Military, Super Power",7.96
4872,goku sayonara zetsubou sensei,"Comedy, Parody, School",7.96
12413,jormungand,"Action, Adventure, Seinen",7.96
2076,kindaichi shounen no jikenbo (tv),"Mystery, Shounen",7.96
31251,mobile suit gundam: iron-blooded orphans,"Action, Drama, Mecha, Sci-Fi, Space",7.96
5485,shin mazinger shougeki! z-hen,"Action, Mecha, Shounen, Super Power",7.96
5005,tentai senshi sunred,"Comedy, Parody, Seinen, Super Power",7.96
890,yuusha-ou gaogaigar,"Adventure, Mecha, Sci-Fi, Shounen",7.96
269,bleach,"Action, Comedy, Shounen, Super Power, Supernatural",7.95
14741,chuunibyou demo koi ga shitai!,"Comedy, Drama, Romance, School, Slice of Life",7.95
1472,city hunter 3,"Action, Comedy, Mystery, Shounen",7.95
33028,danganronpa 3: the end of kibougamine gakuen - zetsubou-hen,"Action, Horror, Mystery, Psychological",7.95
